game_id,platform
221040,Steam
219830,Steam
219890,Steam
219910,Steam
229480,Steam
229520,Steam
229560,Steam
228180,Steam
228200,Steam
228260,Steam
228280,Steam
228300,Steam
228320,Steam
228360,Steam
228380,Steam
228400,Steam
228440,Steam
227200,Steam
227220,Steam
227260,Steam
227300,Steam
227380,Steam
227560,Steam
227580,Steam
227600,Steam
227760,Steam
227780,Steam
227800,Steam
227860,Steam
226720,Steam
226740,Steam
226780,Steam
219950,Steam
219990,Steam
220090,Steam
220160,Steam
220200,Steam
220240,Steam
220260,Steam
220420,Steam
220440,Steam
220460,Steam
220660,Steam
220700,Steam
220740,Steam
220780,Steam
219640,Steam
219680,Steam
219700,Steam
219740,Steam
219760,Steam
219780,Steam
218820,Steam
219070,Steam
219150,Steam
219190,Steam
219200,Steam
218410,Steam
218510,Steam
218640,Steam
218660,Steam
218680,Steam
218700,Steam
218740,Steam
218760,Steam
217790,Steam
217920,Steam
218020,Steam
218040,Steam
218060,Steam
218090,Steam
216890,Steam
216930,Steam
217100,Steam
217120,Steam
217140,Steam
217200,Steam
217290,Steam
217690,Steam
216670,Steam
216090,Steam
216130,Steam
216260,Steam
216290,Steam
216330,Steam
215870,Steam
215930,Steam
215390,Steam
215470,Steam
215510,Steam
215530,Steam
215550,Steam
215630,Steam
215670,Steam
215690,Steam
215710,Steam
215770,Steam
215790,Steam
215280,Steam
214830,Steam
214870,Steam
214910,Steam
214970,Steam
215080,Steam
215100,Steam
215120,Steam
215160,Steam
214250,Steam
214340,Steam
214360,Steam
214420,Steam
214490,Steam
214510,Steam
214550,Steam
214570,Steam
214590,Steam
214630,Steam
214700,Steam
214730,Steam
214770,Steam
214790,Steam
214100,Steam
214150,Steam
214170,Steam
213330,Steam
213350,Steam
213390,Steam
213610,Steam
213650,Steam
213670,Steam
212630,Steam
212680,Steam
212700,Steam
212780,Steam
212800,Steam
213030,Steam
213176,Steam
212480,Steam
211780,Steam
211800,Steam
211820,Steam
211900,Steam
211970,Steam
212010,Steam
212030,Steam
212050,Steam
212110,Steam
212160,Steam
212200,Steam
212390,Steam
212410,Steam
211180,Steam
211200,Steam
211201,Steam
211202,Steam
211203,Steam
211204,Steam
211205,Steam
211206,Steam
211207,Steam
211208,Steam
211209,Steam
211260,Steam
211280,Steam
211340,Steam
211360,Steam
211400,Steam
211440,Steam
211500,Steam
211580,Steam
211600,Steam
211740,Steam
210950,Steam
210970,Steam
211010,Steam
211070,Steam
211120,Steam
211160,Steam
210170,Steam
210230,Steam
210770,Steam
209950,Steam
208670,Steam
209540,Steam
209610,Steam
209630,Steam
209650,Steam
209660,Steam
209670,Steam
209690,Steam
209730,Steam
209750,Steam
209790,Steam
209830,Steam
209850,Steam
209870,Steam
209000,Steam
209060,Steam
209080,Steam
209120,Steam
209160,Steam
209170,Steam
209190,Steam
209230,Steam
209330,Steam
209360,Steam
209370,Steam
209390,Steam
208520,Steam
208580,Steam
208600,Steam
208620,Steam
208630,Steam
208640,Steam
208650,Steam
208710,Steam
208730,Steam
208750,Steam
208400,Steam
208460,Steam
208480,Steam
208200,Steam
207610,Steam
207650,Steam
207670,Steam
207690,Steam
207710,Steam
207730,Steam
207750,Steam
207790,Steam
207930,Steam
208140,Steam
207040,Steam
207080,Steam
207140,Steam
207170,Steam
207190,Steam
207230,Steam
207250,Steam
207320,Steam
207350,Steam
207420,Steam
207430,Steam
207490,Steam
207530,Steam
207570,Steam
206760,Steam
207000,Steam
207020,Steam
206190,Steam
206230,Steam
206250,Steam
206370,Steam
206410,Steam
206420,Steam
206440,Steam
206480,Steam
206500,Steam
206610,Steam
206690,Steam
205950,Steam
205990,Steam
206020,Steam
206040,Steam
206060,Steam
205270,Steam
205530,Steam
205550,Steam
205610,Steam
205650,Steam
205690,Steam
205710,Steam
205730,Steam
205810,Steam
205830,Steam
205840,Steam
205870,Steam
205910,Steam
204860,Steam
204880,Steam
204940,Steam
205020,Steam
205060,Steam
205070,Steam
205080,Steam
205100,Steam
205230,Steam
204340,Steam
204360,Steam
204390,Steam
204440,Steam
204450,Steam
204530,Steam
204560,Steam
204580,Steam
204630,Steam
204100,Steam
204120,Steam
204180,Steam
204220,Steam
204240,Steam
204300,Steam
203630,Steam
203650,Steam
203770,Steam
203830,Steam
203990,Steam
204030,Steam
204060,Steam
203140,Steam
203160,Steam
203210,Steam
203350,Steam
203510,Steam
203560,Steam
202530,Steam
202670,Steam
202690,Steam
202710,Steam
202730,Steam
202750,Steam
202860,Steam
202970,Steam
202990,Steam
202070,Steam
202130,Steam
202200,Steam
202310,Steam
202370,Steam
202410,Steam
201790,Steam
201810,Steam
201870,Steam
201230,Steam
201270,Steam
201271,Steam
201290,Steam
201420,Steam
201480,Steam
201490,Steam
201510,Steam
201570,Steam
200670,Steam
200710,Steam
200900,Steam
200910,Steam
200960,Steam
200980,Steam
200990,Steam
201000,Steam
201010,Steam
201070,Steam
201210,Steam
200190,Steam
200210,Steam
200230,Steam
200260,Steam
200370,Steam
200390,Steam
200410,Steam
200490,Steam
200510,Steam
200550,Steam
115100,Steam
115110,Steam
115120,Steam
115200,Steam
115210,Steam
115220,Steam
115300,Steam
115320,Steam
115800,Steam
116100,Steam
116120,Steam
200010,Steam
200020,Steam
200080,Steam
200130,Steam
200150,Steam
200170,Steam
110800,Steam
111000,Steam
111010,Steam
111100,Steam
111300,Steam
111400,Steam
111600,Steam
111800,Steam
111900,Steam
112100,Steam
113020,Steam
113200,Steam
113400,Steam
113420,Steam
107600,Steam
108110,Steam
108210,Steam
108500,Steam
108700,Steam
108710,Steam
108800,Steam
109200,Steam
109500,Steam
109600,Steam
109700,Steam
110400,Steam
110500,Steam
110600,Steam
110610,Steam
110630,Steam
104000,Steam
104020,Steam
104100,Steam
104200,Steam
104600,Steam
104900,Steam
105000,Steam
105100,Steam
105300,Steam
105420,Steam
105600,Steam
105700,Steam
105800,Steam
107100,Steam
107300,Steam
107310,Steam
102200,Steam
102400,Steam
102600,Steam
102810,Steam
102840,Steam
102850,Steam
100400,Steam
99410,Steam
99700,Steam
99830,Steam
99900,Steam
99910,Steam
98100,Steam
98200,Steam
98300,Steam
98400,Steam
98500,Steam
98600,Steam
98800,Steam
98900,Steam
99100,Steam
99120,Steam
99300,Steam
99400,Steam
95300,Steam
95400,Steam
95700,Steam
95900,Steam
96000,Steam
96100,Steam
96200,Steam
96800,Steam
96900,Steam
97000,Steam
97110,Steam
97120,Steam
97130,Steam
92300,Steam
92400,Steam
92600,Steam
92700,Steam
92800,Steam
93200,Steam
94000,Steam
94200,Steam
94300,Steam
94590,Steam
94620,Steam
91200,Steam
91330,Steam
91600,Steam
91700,Steam
91800,Steam
91810,Steam
91900,Steam
92000,Steam
92100,Steam
92200,Steam
92210,Steam
92220,Steam
90200,Steam
90400,Steam
90500,Steam
91100,Steam
73190,Steam
73210,Steam
73230,Steam
78000,Steam
80000,Steam
80200,Steam
80300,Steam
80310,Steam
80330,Steam
80340,Steam
80350,Steam
80360,Steam
73020,Steam
73060,Steam
73170,Steam
71390,Steam
72000,Steam
72400,Steam
72850,Steam
72900,Steam
73010,Steam
70620,Steam
70640,Steam
70650,Steam
70660,Steam
70900,Steam
71000,Steam
71110,Steam
71111,Steam
71114,Steam
71115,Steam
71116,Steam
71117,Steam
71118,Steam
71119,Steam
71120,Steam
71160,Steam
71161,Steam
71164,Steam
71165,Steam
71166,Steam
71167,Steam
71168,Steam
71230,Steam
71240,Steam
71250,Steam
71260,Steam
71340,Steam
67370,Steam
70000,Steam
70100,Steam
70110,Steam
70120,Steam
70300,Steam
70400,Steam
70420,Steam
70500,Steam
70600,Steam
65270,Steam
65300,Steam
65400,Steam
65500,Steam
65530,Steam
65540,Steam
65560,Steam
65600,Steam
65610,Steam
65730,Steam
65740,Steam
65780,Steam
65790,Steam
65800,Steam
65930,Steam
65980,Steam
67000,Steam
65200,Steam
63500,Steam
63610,Steam
63650,Steam
63660,Steam
63700,Steam
63710,Steam
63800,Steam
63900,Steam
63910,Steam
63950,Steam
63960,Steam
64000,Steam
65070,Steam
65080,Steam
61100,Steam
61310,Steam
61600,Steam
61730,Steam
62000,Steam
62100,Steam
63000,Steam
63110,Steam
63200,Steam
63209,Steam
58520,Steam
58550,Steam
58560,Steam
58570,Steam
58610,Steam
60340,Steam
60350,Steam
60600,Steam
60700,Steam
60800,Steam
57620,Steam
57650,Steam
57680,Steam
57690,Steam
57700,Steam
57740,Steam
57800,Steam
57900,Steam
58200,Steam
58230,Steam
56438,Steam
57000,Steam
57200,Steam
57300,Steam
57400,Steam
55230,Steam
50960,Steam
50970,Steam
50980,Steam
50990,Steam
51000,Steam
51010,Steam
51020,Steam
51030,Steam
51060,Steam
55020,Steam
55040,Steam
55140,Steam
55150,Steam
50510,Steam
50620,Steam
50640,Steam
50910,Steam
50920,Steam
50930,Steam
50100,Steam
50130,Steam
49540,Steam
49600,Steam
49800,Steam
49810,Steam
49900,Steam
50000,Steam
49300,Steam
49320,Steam
49330,Steam
48150,Steam
48173,Steam
48190,Steam
48220,Steam
48240,Steam
48700,Steam
48720,Steam
48800,Steam
48950,Steam
49000,Steam
47790,Steam
47810,Steam
47830,Steam
47870,Steam
47889,Steam
47890,Steam
47920,Steam
48000,Steam
46710,Steam
46720,Steam
46730,Steam
46740,Steam
46750,Steam
46760,Steam
46770,Steam
46790,Steam
46830,Steam
46840,Steam
47000,Steam
47110,Steam
47120,Steam
47130,Steam
47400,Steam
47410,Steam
47500,Steam
47520,Steam
47540,Steam
47570,Steam
47700,Steam
47780,Steam
46000,Steam
46200,Steam
46250,Steam
46260,Steam
46270,Steam
46280,Steam
46290,Steam
46340,Steam
46350,Steam
46360,Steam
46370,Steam
46380,Steam
46400,Steam
46410,Steam
46440,Steam
46450,Steam
46460,Steam
46480,Steam
46500,Steam
46510,Steam
46520,Steam
46540,Steam
46550,Steam
46560,Steam
46570,Steam
46600,Steam
46700,Steam
44600,Steam
44680,Steam
44690,Steam
45000,Steam
45100,Steam
45200,Steam
45300,Steam
45400,Steam
45410,Steam
45420,Steam
45450,Steam
45720,Steam
45740,Steam
45750,Steam
45760,Steam
45770,Steam
42930,Steam
42940,Steam
42950,Steam
42960,Steam
42980,Steam
42990,Steam
43000,Steam
43100,Steam
43190,Steam
43500,Steam
43600,Steam
44100,Steam
42700,Steam
42710,Steam
42810,Steam
42850,Steam
42890,Steam
42900,Steam
42910,Steam
42920,Steam
41800,Steam
41900,Steam
42000,Steam
42120,Steam
42140,Steam
42147,Steam
42170,Steam
42200,Steam
42210,Steam
42220,Steam
42230,Steam
42500,Steam
42670,Steam
42680,Steam
40970,Steam
40980,Steam
40990,Steam
41000,Steam
41014,Steam
41050,Steam
41060,Steam
41070,Steam
41100,Steam
41300,Steam
41400,Steam
41500,Steam
41600,Steam
41660,Steam
41680,Steam
41700,Steam
41730,Steam
41740,Steam
40210,Steam
40300,Steam
40320,Steam
1643320,Steam
2372860,Steam
2122090,Steam
3348680,Steam
1800460,Steam
2726980,Steam
3361130,Steam
2739340,Steam
2305740,Steam
40390,Steam
40400,Steam
40420,Steam
40500,Steam
40700,Steam
40720,Steam
40800,Steam
40930,Steam
40950,Steam
39360,Steam
39500,Steam
39510,Steam
39520,Steam
39530,Steam
39540,Steam
39550,Steam
39560,Steam
39630,Steam
39640,Steam
39650,Steam
39660,Steam
39670,Steam
39680,Steam
39690,Steam
39800,Steam
39900,Steam
40100,Steam
38720,Steam
38740,Steam
39000,Steam
39110,Steam
39120,Steam
39140,Steam
39150,Steam
39160,Steam
39190,Steam
39200,Steam
37960,Steam
37970,Steam
37980,Steam
37990,Steam
38000,Steam
38010,Steam
38020,Steam
38070,Steam
38080,Steam
38090,Steam
38100,Steam
38110,Steam
38120,Steam
38130,Steam
38140,Steam
38150,Steam
38160,Steam
38170,Steam
38180,Steam
38190,Steam
38210,Steam
38230,Steam
38400,Steam
38410,Steam
38420,Steam
38430,Steam
38440,Steam
38450,Steam
38460,Steam
38490,Steam
38600,Steam
38700,Steam
36900,Steam
36910,Steam
37000,Steam
37210,Steam
37220,Steam
37230,Steam
37240,Steam
37260,Steam
37270,Steam
37280,Steam
37290,Steam
37300,Steam
37310,Steam
37320,Steam
37330,Steam
37340,Steam
37360,Steam
37370,Steam
37380,Steam
37390,Steam
37400,Steam
37420,Steam
37500,Steam
37600,Steam
37800,Steam
35600,Steam
35700,Steam
35720,Steam
35725,Steam
35800,Steam
36000,Steam
35130,Steam
35140,Steam
35300,Steam
35310,Steam
35320,Steam
35450,Steam
35460,Steam
35480,Steam
34500,Steam
34600,Steam
34630,Steam
34640,Steam
34800,Steam
34810,Steam
34820,Steam
34830,Steam
34870,Steam
34900,Steam
34920,Steam
35000,Steam
35010,Steam
35070,Steam
34272,Steam
34273,Steam
34274,Steam
34275,Steam
34276,Steam
34277,Steam
34278,Steam
34279,Steam
34280,Steam
34281,Steam
34282,Steam
34283,Steam
34284,Steam
34285,Steam
34286,Steam
34287,Steam
34288,Steam
34289,Steam
34310,Steam
34311,Steam
34313,Steam
34314,Steam
34315,Steam
34316,Steam
34317,Steam
34318,Steam
34319,Steam
34330,Steam
34410,Steam
34420,Steam
34440,Steam
34450,Steam
34460,Steam
34470,Steam
33930,Steam
33950,Steam
33980,Steam
33990,Steam
34010,Steam
34019,Steam
34030,Steam
34190,Steam
34270,Steam
33390,Steam
33460,Steam
33520,Steam
33530,Steam
33550,Steam
33570,Steam
33610,Steam
33620,Steam
33650,Steam
33660,Steam
33670,Steam
33680,Steam
33700,Steam
33710,Steam
33720,Steam
33730,Steam
33760,Steam
33770,Steam
33790,Steam
32900,Steam
33100,Steam
33110,Steam
33120,Steam
33130,Steam
33180,Steam
33220,Steam
33230,Steam
33320,Steam
32200,Steam
32310,Steam
32330,Steam
32340,Steam
32350,Steam
32360,Steam
32370,Steam
32380,Steam
32390,Steam
32400,Steam
32410,Steam
32420,Steam
32430,Steam
32440,Steam
32450,Steam
32460,Steam
32470,Steam
32500,Steam
32510,Steam
32610,Steam
32620,Steam
32630,Steam
32640,Steam
32650,Steam
32660,Steam
32680,Steam
32710,Steam
32720,Steam
32730,Steam
32750,Steam
32760,Steam
32770,Steam
31280,Steam
31290,Steam
31300,Steam
31700,Steam
31800,Steam
31810,Steam
31820,Steam
31830,Steam
31840,Steam
31850,Steam
31860,Steam
31870,Steam
31880,Steam
31890,Steam
31900,Steam
31910,Steam
31920,Steam
31930,Steam
32000,Steam
32110,Steam
32120,Steam
32140,Steam
32150,Steam
32160,Steam
29540,Steam
29560,Steam
29570,Steam
29580,Steam
29700,Steam
29800,Steam
29900,Steam
31100,Steam
31109,Steam
31160,Steam
31170,Steam
31180,Steam
31190,Steam
31200,Steam
27050,Steam
27200,Steam
27400,Steam
27800,Steam
27810,Steam
27900,Steam
27920,Steam
27940,Steam
28000,Steam
29120,Steam
29130,Steam
29180,Steam
25860,Steam
25890,Steam
25900,Steam
25910,Steam
25930,Steam
25980,Steam
25990,Steam
26000,Steam
26300,Steam
26500,Steam
26900,Steam
27000,Steam
27020,Steam
25500,Steam
25600,Steam
25700,Steam
25800,Steam
25808,Steam
25830,Steam
25850,Steam
24720,Steam
24780,Steam
24790,Steam
24800,Steam
24810,Steam
24870,Steam
24880,Steam
25000,Steam
25010,Steam
24200,Steam
24240,Steam
24400,Steam
24410,Steam
24420,Steam
24460,Steam
24480,Steam
24650,Steam
24670,Steam
24058,Steam
24085,Steam
23490,Steam
23500,Steam
23530,Steam
23600,Steam
23700,Steam
24043,Steam
24049,Steam
23150,Steam
23300,Steam
23310,Steam
23380,Steam
23400,Steam
23420,Steam
23450,Steam
23460,Steam
22450,Steam
22500,Steam
22600,Steam
22610,Steam
22650,Steam
22670,Steam
21980,Steam
22000,Steam
22100,Steam
22120,Steam
22130,Steam
22180,Steam
22200,Steam
22230,Steam
22300,Steam
22310,Steam
22320,Steam
22330,Steam
22340,Steam
22350,Steam
22360,Steam
22362,Steam
22370,Steam
22380,Steam
21300,Steam
21400,Steam
21500,Steam
21660,Steam
21670,Steam
21680,Steam
21690,Steam
21780,Steam
21800,Steam
20570,Steam
20700,Steam
20710,Steam
20820,Steam
20900,Steam
20920,Steam
21000,Steam
21010,Steam
21030,Steam
21090,Steam
21100,Steam
21110,Steam
21120,Steam
21130,Steam
19030,Steam
19080,Steam
19200,Steam
19320,Steam
19500,Steam
19680,Steam
19800,Steam
19810,Steam
19830,Steam
19900,Steam
19980,Steam
20200,Steam
20510,Steam
20540,Steam
18070,Steam
18110,Steam
18120,Steam
18300,Steam
18420,Steam
18430,Steam
18450,Steam
18460,Steam
18470,Steam
18480,Steam
18500,Steam
18600,Steam
18700,Steam
18820,Steam
19000,Steam
19020,Steam
17410,Steam
17440,Steam
17460,Steam
17470,Steam
17480,Steam
17500,Steam
17570,Steam
17580,Steam
17710,Steam
17740,Steam
18000,Steam
18020,Steam
18040,Steam
18049,Steam
18050,Steam
16720,Steam
16810,Steam
17020,Steam
17080,Steam
17100,Steam
17120,Steam
17140,Steam
17180,Steam
17330,Steam
17340,Steam
17390,Steam
15960,Steam
15970,Steam
16000,Steam
16020,Steam
16030,Steam
16040,Steam
16060,Steam
16100,Steam
16110,Steam
16120,Steam
16130,Steam
16180,Steam
16200,Steam
16300,Steam
16450,Steam
16500,Steam
16600,Steam
16620,Steam
16710,Steam
15240,Steam
15270,Steam
15280,Steam
15300,Steam
15320,Steam
15350,Steam
15370,Steam
15380,Steam
15390,Steam
15400,Steam
15500,Steam
15520,Steam
15560,Steam
15620,Steam
15700,Steam
15710,Steam
15740,Steam
15750,Steam
15800,Steam
15900,Steam
15910,Steam
15920,Steam
15930,Steam
12900,Steam
13000,Steam
13140,Steam
13500,Steam
13530,Steam
13540,Steam
13560,Steam
13570,Steam
13580,Steam
13600,Steam
13620,Steam
13630,Steam
15000,Steam
15080,Steam
15100,Steam
15120,Steam
15130,Steam
15160,Steam
15170,Steam
15190,Steam
15200,Steam
15210,Steam
12310,Steam
12320,Steam
12330,Steam
12340,Steam
12360,Steam
12370,Steam
12380,Steam
12390,Steam
12420,Steam
12430,Steam
12440,Steam
12450,Steam
12460,Steam
12470,Steam
12480,Steam
12500,Steam
12510,Steam
12520,Steam
12530,Steam
12540,Steam
12560,Steam
12570,Steam
12580,Steam
12590,Steam
12600,Steam
12640,Steam
12650,Steam
12660,Steam
12670,Steam
12690,Steam
12710,Steam
12770,Steam
12790,Steam
12810,Steam
12830,Steam
11370,Steam
11390,Steam
11450,Steam
11480,Steam
11550,Steam
11560,Steam
11590,Steam
11610,Steam
11920,Steam
12130,Steam
12140,Steam
12150,Steam
12180,Steam
12200,Steam
12210,Steam
12220,Steam
10680,Steam
11020,Steam
11040,Steam
11050,Steam
11130,Steam
11140,Steam
11150,Steam
11190,Steam
11200,Steam
11230,Steam
11240,Steam
11250,Steam
11260,Steam
11280,Steam
11340,Steam
10090,Steam
10100,Steam
10110,Steam
10120,Steam
10130,Steam
10140,Steam
10150,Steam
10180,Steam
10190,Steam
10220,Steam
10230,Steam
10240,Steam
10250,Steam
10260,Steam
10270,Steam
10460,Steam
10500,Steam
10520,Steam
9340,Steam
9350,Steam
9420,Steam
9450,Steam
9460,Steam
9480,Steam
9500,Steam
9710,Steam
9730,Steam
9760,Steam
9800,Steam
9850,Steam
9880,Steam
9900,Steam
9940,Steam
9960,Steam
9970,Steam
9980,Steam
8790,Steam
8800,Steam
8850,Steam
8870,Steam
8880,Steam
8890,Steam
8930,Steam
8970,Steam
9010,Steam
9050,Steam
9060,Steam
9180,Steam
9200,Steam
9219,Steam
9310,Steam
8140,Steam
8170,Steam
8190,Steam
8310,Steam
8320,Steam
8330,Steam
8400,Steam
8600,Steam
8640,Steam
7510,Steam
7520,Steam
7530,Steam
7600,Steam
7610,Steam
7620,Steam
7650,Steam
7660,Steam
7670,Steam
7730,Steam
7760,Steam
7770,Steam
7800,Steam
7830,Steam
7840,Steam
7860,Steam
7940,Steam
8000,Steam
8080,Steam
8100,Steam
6800,Steam
6810,Steam
6830,Steam
6840,Steam
6850,Steam
6860,Steam
6870,Steam
6880,Steam
6900,Steam
6910,Steam
6920,Steam
6980,Steam
7000,Steam
7010,Steam
7020,Steam
7110,Steam
7200,Steam
7210,Steam
7220,Steam
7260,Steam
6000,Steam
6010,Steam
6020,Steam
6030,Steam
6040,Steam
6060,Steam
6080,Steam
6090,Steam
6120,Steam
6129,Steam
6200,Steam
6210,Steam
6220,Steam
6250,Steam
6270,Steam
6300,Steam
6310,Steam
6370,Steam
6400,Steam
6420,Steam
6510,Steam
6600,Steam
4300,Steam
4420,Steam
4460,Steam
4470,Steam
4520,Steam
4530,Steam
4560,Steam
4570,Steam
4580,Steam
4700,Steam
4720,Steam
4760,Steam
4770,Steam
4780,Steam
4850,Steam
4870,Steam
4880,Steam
4890,Steam
4900,Steam
4920,Steam
4932,Steam
3700,Steam
3710,Steam
3720,Steam
3730,Steam
3800,Steam
3810,Steam
3820,Steam
3830,Steam
3900,Steam
3910,Steam
3920,Steam
3960,Steam
3980,Steam
3990,Steam
4100,Steam
4230,Steam
4240,Steam
4290,Steam
3380,Steam
3390,Steam
3400,Steam
3410,Steam
3420,Steam
3430,Steam
3450,Steam
3460,Steam
3480,Steam
3483,Steam
3490,Steam
3500,Steam
3510,Steam
3520,Steam
3530,Steam
3540,Steam
3560,Steam
3570,Steam
3580,Steam
3590,Steam
3600,Steam
3610,Steam
3620,Steam
2810,Steam
2820,Steam
2840,Steam
2850,Steam
2870,Steam
2900,Steam
2910,Steam
2920,Steam
2990,Steam
3010,Steam
3020,Steam
3050,Steam
3130,Steam
3170,Steam
3230,Steam
3260,Steam
3270,Steam
3300,Steam
3320,Steam
3340,Steam
3350,Steam
3360,Steam
2420,Steam
2450,Steam
2500,Steam
2520,Steam
2525,Steam
2540,Steam
2545,Steam
2550,Steam
2590,Steam
2600,Steam
2610,Steam
2620,Steam
2630,Steam
2640,Steam
2700,Steam
2710,Steam
2720,Steam
2800,Steam
1600,Steam
1610,Steam
1620,Steam
1630,Steam
1640,Steam
1670,Steam
1690,Steam
1700,Steam
1840,Steam
1900,Steam
1930,Steam
2100,Steam
2130,Steam
2200,Steam
2210,Steam
2270,Steam
2280,Steam
2310,Steam
2320,Steam
2360,Steam
2370,Steam
2390,Steam
2400,Steam
1002,Steam
1200,Steam
1250,Steam
1300,Steam
1313,Steam
1500,Steam
1510,Steam
1520,Steam
1530,Steam
550,Steam
620,Steam
630,Steam
659,Steam
10,Steam
100,Steam
130,Steam
20,Steam
240,Steam
30,Steam
300,Steam
320,Steam
360,Steam
40,Steam
400,Steam
440,Steam
50,Steam
500,Steam
60,Steam
80,Steam
1553690,Steam
2322050,Steam
2376070,Steam
358270,Steam
426040,Steam
440800,Steam
50940,Steam
629810,Steam
631490,Steam
673900,Steam
406310,Steam
408750,Steam
417060,Steam
620660,Steam
622470,Steam
655160,Steam
668660,Steam
300610,Steam
341710,Steam
357700,Steam
417430,Steam
619140,Steam
327150,Steam
338130,Steam
377520,Steam
611230,Steam
279480,Steam
352960,Steam
397150,Steam
415830,Steam
607460,Steam
1495990,Steam
1667720,Steam
18400,Steam
2575900,Steam
287900,Steam
593070,Steam
347400,Steam
402210,Steam
551770,Steam
644560,Steam
92900,Steam
2102810,Steam
324260,Steam
600180,Steam
618310,Steam
254100,Steam
302210,Steam
394720,Steam
598980,Steam
634090,Steam
2094220,Steam
217270,Steam
259470,Steam
261920,Steam
329000,Steam
4800,Steam
622890,Steam
1058380,Steam
1497450,Steam
242920,Steam
261960,Steam
272510,Steam
274250,Steam
415350,Steam
596620,Steam
469600,Steam
1808320,Steam
2888520,Steam
3311180,Steam
3229140,Steam
3216700,Steam
2409110,Steam
3155990,Steam
3315600,Steam
3037410,Steam
1554050,Steam
1624610,Steam
1655060,Steam
3331610,Steam
2287710,Steam
216150,Steam
2912900,Steam
1034140,Steam
1175660,Steam
1272550,Steam
1678420,Steam
2404000,Steam
2419090,Steam
2669320,Steam
252870,Steam
440730,Steam
622220,Steam
1368910,Steam
1611600,Steam
386070,Steam
578650,Steam
587100,Steam
613100,Steam
2354330,Steam
2362090,Steam
2570140,Steam
2602700,Steam
2644610,Steam
2685900,Steam
2707490,Steam
2716400,Steam
2991390,Steam
3065170,Steam
3273910,Steam
2236070,Steam
2757400,Steam
1296830,Steam
1394240,Steam
1796580,Steam
2301470,Steam
557180,Steam
3017450,Steam
3030260,Steam
3059750,Steam
3097750,Steam
3147430,Steam
3150950,Steam
3180240,Steam
429790,Steam
1547070,Steam
1909010,Steam
2911260,Steam
3326250,Steam
1147860,Steam
2882840,Steam
2757450,Steam
3316580,Steam
1284210,Steam
2867700,Steam
1481210,Steam
3018910,Steam
3277230,Steam
1885670,Steam
1889520,Steam
1903560,Steam
1909020,Steam
2279470,Steam
2312520,Steam
2410170,Steam
2471130,Steam
1159830,Steam
1441760,Steam
1448820,Steam
1488100,Steam
1570130,Steam
335700,Steam
355510,Steam
539290,Steam
1098770,Steam
1301880,Steam
1897870,Steam
2336970,Steam
605980,Steam
1678340,Steam
587620,Steam
574180,Steam
567630,Steam
1129570,Steam
1086620,Steam
1520840,Steam
1553890,Steam
1579390,Steam
2113790,Steam
2877540,Steam
1304350,Steam
1445740,Steam
3090100,Steam
281450,Steam
1900160,Steam
2300320,Steam
2347390,Steam
1216590,Steam
1745280,Steam
2100990,Steam
1481170,Steam
3168390,Steam
3208710,Steam
3261630,Steam
348740,Steam
3023070,Steam
3262530,Steam
3169440,Steam
2561580,Steam
1909840,Steam
1951650,Steam
2348830,Steam
1433570,Steam
1557860,Steam
1655990,Steam
1834980,Steam
673010,Steam
724430,Steam
385410,Steam
2318480,Steam
1444350,Steam
432770,Steam
2819750,Steam
397440,Steam
3131470,Steam
3107090,Steam
3127690,Steam
1684010,Steam
3240720,Steam
1286220,Steam
2872750,Steam
1789030,Steam
3145480,Steam
2131150,Steam
2884590,Steam
3311550,Steam
238960,Steam
1544120,Steam
2347550,Steam
3323280,Steam
1959390,Steam
3192960,Steam
2333810,Steam
302110,Steam
2666230,Steam
3046460,Steam
2568050,Steam
3182200,Steam
2907880,Steam
1307180,Steam
2833320,Steam
2624280,Steam
3135450,Steam
2178070,Steam
3182930,Steam
3283890,Steam
3151400,Steam
442080,Steam
3298030,Steam
3285620,Steam
2892310,Steam
3220730,Steam
2812120,Steam
2955300,Steam
2660250,Steam
1176140,Steam
2499500,Steam
2250780,Steam
1527060,Steam
2552310,Steam
1678520,Steam
2979620,Steam
2892130,Steam
3196310,Steam
334540,Steam
2096620,Steam
2421350,Steam
2975030,Steam
1506450,Steam
1858650,Steam
3072450,Steam
3075800,Steam
3293550,Steam
332330,Steam
1053780,Steam
1646580,Steam
1159290,Steam
652410,Steam
3245050,Steam
3269360,Steam
3062500,Steam
3103480,Steam
1407450,Steam
1915780,Steam
3306180,Steam
2342880,Steam
337350,Steam
94400,Steam
1107320,Steam
535520,Steam
1513160,Steam
1762930,Steam
2396740,Steam
3145320,Steam
257770,Steam
406920,Steam
1691280,Steam
2191770,Steam
241680,Steam
1902490,Steam
1962890,Steam
2416650,Steam
3303790,Steam
1430760,Steam
1567440,Steam
324160,Steam
519860,Steam
983970,Steam
1366540,Steam
2301580,Steam
2332250,Steam
2396980,Steam
2422870,Steam
3187380,Steam
3286990,Steam
2794610,Steam
2798430,Steam
2824730,Steam
2885400,Steam
2947250,Steam
2948790,Steam
3017110,Steam
3068700,Steam
3168370,Steam
3169750,Steam
3207400,Steam
3207810,Steam
2208780,Steam
2271200,Steam
2325880,Steam
2336990,Steam
2351660,Steam
2413190,Steam
2462060,Steam
2551570,Steam
2569510,Steam
2570810,Steam
1502970,Steam
1452250,Steam
1487630,Steam
1562780,Steam
1674060,Steam
1009850,Steam
459820,Steam
