game_id,genres
577640,Action
577640,Casual
577640,Indie
577640,Early Access
577670,Indie
577670,Simulation
577690,Action
577690,Adventure
577690,Indie
577710,Massively Multiplayer
577710,Role Playing
577710,Strategy
577710,Free To Play
577730,Casual
577730,Indie
577730,Simulation
577730,Strategy
577740,Adventure
577740,Casual
577740,Indie
577760,Indie
577760,Role Playing
577780,Indie
577780,Early Access
577210,Action
577210,Casual
577210,Indie
577210,Massively Multiplayer
577210,Sports
577210,Early Access
577270,Simulation
577280,Action
577280,Adventure
577280,Indie
577290,Action
577290,Indie
577290,Simulation
577320,Casual
577330,Violent
577330,Action
577330,Casual
577330,Indie
577360,Adventure
577360,Casual
577360,Indie
577370,Action
577370,Casual
577370,Indie
577370,Sports
577370,Early Access
577380,Action
577380,Indie
577390,Free To Play
577390,Simulation
577410,Action
577410,Indie
576720,Simulation
576720,Sports
576730,Action
576730,Indie
576740,Action
576740,Indie
576740,Sports
576750,Action
576750,Adventure
576750,Indie
576770,Adventure
576770,Casual
576770,Indie
576770,Role Playing
576770,Strategy
576770,Early Access
576790,Animation & Modeling
576790,Early Access
576800,Action
576800,Adventure
576800,Indie
576800,Role Playing
576810,Action
576810,Indie
576820,Casual
576820,Indie
576840,Casual
576840,Free To Play
576840,Indie
576860,Gore
576860,Adventure
576860,Casual
576860,Free To Play
576860,Indie
576940,Action
576940,Strategy
576940,Free To Play
576940,Early Access
576950,Action
576950,Indie
576950,Early Access
576960,Adventure
576960,Casual
576960,Indie
576960,Role Playing
576960,Simulation
576960,Strategy
576980,Action
576980,Casual
576980,Indie
577000,Action
577000,Indie
577000,Role Playing
577000,Strategy
577080,Action
577080,Adventure
577080,Casual
577080,Indie
577080,Simulation
577080,Strategy
577120,Casual
577120,Indie
577150,Action
577150,Indie
577150,Racing
577160,Action
577160,Casual
577160,Indie
577180,Indie
577180,Role Playing
577180,Strategy
576290,Indie
576290,Role Playing
576290,Strategy
576290,Free To Play
576310,Adventure
576310,Casual
576310,Indie
576310,Simulation
576320,Casual
576320,Indie
576320,Simulation
576320,Strategy
576370,Casual
576370,Strategy
576390,Action
576390,Adventure
576390,Indie
576390,Role Playing
576390,Simulation
576400,Casual
576400,Indie
576410,Violent
576410,Adventure
576410,Casual
576410,Indie
576410,Simulation
576420,Action
576420,Adventure
576420,Indie
576420,Role Playing
576420,Strategy
576430,Action
576430,Indie
576430,Massively Multiplayer
576430,Role Playing
576430,Simulation
576430,Free To Play
576470,Adventure
576470,Casual
576470,Indie
576470,Early Access
576480,Action
576480,Indie
576500,Adventure
576500,Casual
576500,Indie
576500,Strategy
576540,Action
576540,Casual
576540,Indie
576590,Nudity
576590,Casual
576590,Simulation
576620,Action
576620,Adventure
576620,Indie
576620,Simulation
576640,Action
576640,Adventure
576640,Indie
576640,Role Playing
576640,Simulation
576640,Early Access
576650,Action
576650,Free To Play
576660,Indie
576660,Racing
576670,Adventure
576670,Casual
576670,Free To Play
576670,Indie
576670,Role Playing
576670,Strategy
576700,Indie
575810,Action
575810,Casual
575810,Indie
575810,Early Access
575820,Action
575820,Indie
575830,Action
575830,Adventure
575830,Indie
575830,Role Playing
575840,Adventure
575840,Indie
575850,Indie
575850,Role Playing
575850,Strategy
575860,Action
575860,Adventure
575860,Casual
575860,Indie
575880,Action
575880,Adventure
575880,Casual
575880,Indie
575880,Strategy
575890,Casual
575890,Strategy
575900,Action
575900,Adventure
575900,Casual
575900,Simulation
575900,Sports
575920,Action
575920,Casual
575920,Indie
575940,Indie
575940,Role Playing
575950,Action
575950,Indie
575960,Casual
575960,Indie
575970,Strategy
575990,Casual
575990,Indie
575990,Simulation
576020,Violent
576020,Adventure
576020,Casual
576030,Indie
576030,Simulation
576050,Action
576050,Adventure
576050,Casual
576050,Indie
576060,Action
576060,Adventure
576060,Indie
576100,Adventure
576100,Casual
576100,Indie
576110,Action
576110,Casual
576110,Indie
576120,Adventure
576120,Indie
576120,Strategy
576130,Action
576130,Casual
576130,Indie
576160,Adventure
576160,Casual
576160,Indie
576230,Casual
576230,Indie
576230,Simulation
576230,Strategy
576230,Early Access
576260,Simulation
576260,Strategy
576280,Action
576280,Indie
576280,Role Playing
576280,Strategy
575330,Adventure
575330,Indie
575330,Simulation
575340,Adventure
575340,Indie
575340,Simulation
575340,Strategy
575360,Action
575360,Indie
575400,Indie
575400,Racing
575400,Simulation
575420,Casual
575420,Indie
575430,Indie
575430,Simulation
575450,Action
575450,Indie
575480,Adventure
575480,Casual
575490,Casual
575490,Indie
575510,Adventure
575510,Casual
575510,Indie
575540,Action
575540,Casual
575540,Sports
575560,Sports
575570,Action
575570,Adventure
575570,Indie
575570,Simulation
575580,Adventure
575580,Casual
575580,Indie
575590,Casual
575590,Indie
575600,Gore
575600,Action
575600,Indie
575600,Role Playing
575630,Casual
575630,Indie
575640,Casual
575640,Indie
575650,Adventure
575670,Indie
575670,Role Playing
575670,Strategy
575680,Casual
575680,Indie
575690,Adventure
575690,Role Playing
575690,Simulation
575690,Strategy
575700,Casual
575700,Indie
575710,Adventure
575710,Indie
575750,Adventure
575750,Casual
575750,Indie
575760,Action
575760,Adventure
575760,Casual
575760,Indie
575770,Action
575770,Adventure
575770,Indie
575770,Role Playing
575780,Action
575780,Adventure
575780,Casual
575780,Indie
575800,Casual
575800,Indie
575800,Strategy
574980,Action
574980,Indie
575010,Adventure
575010,Indie
575030,Adventure
575030,Indie
575060,Casual
575060,Indie
575060,Early Access
575080,Action
575080,Indie
575090,Indie
575090,Strategy
575100,Violent
575100,Gore
575100,Action
575100,Adventure
575100,Indie
575100,Early Access
575110,Adventure
575110,Free To Play
575110,Simulation
575210,Casual
575210,Simulation
575270,Design & Illustration
575270,Photo Editing
575270,Video Production
574530,Action
574530,Adventure
574530,Indie
574530,Early Access
574560,Adventure
574560,Casual
574560,Indie
574580,Role Playing
574590,Indie
574640,Action
574640,Indie
574690,Adventure
574690,Indie
574690,Role Playing
574710,Violent
574710,Gore
574710,Indie
574720,Simulation
574720,Strategy
574740,Adventure
574740,Free To Play
574740,Indie
574760,Indie
574760,Simulation
574760,Strategy
574760,Early Access
574780,Casual
574820,Casual
574820,Indie
574860,Nudity
574860,Action
574860,Adventure
574890,Action
574890,Adventure
574890,Indie
574920,Adventure
574920,Indie
574920,Simulation
574940,Action
574940,Adventure
574940,Indie
574010,Adventure
574010,Casual
574030,Casual
574030,Indie
574030,Sports
574040,Violent
574040,Action
574040,Indie
574050,Action
574050,Role Playing
574070,Free To Play
574070,Massively Multiplayer
574070,Strategy
574070,Early Access
574080,Action
574080,Indie
574080,Massively Multiplayer
574080,Role Playing
574080,Simulation
574080,Strategy
574090,Action
574090,Indie
574120,Action
574120,Adventure
574120,Casual
574120,Indie
574140,Adventure
574140,Casual
574140,Indie
574150,Action
574150,Casual
574160,Action
574170,Casual
574170,Indie
574170,Strategy
574190,Casual
574200,Action
574220,Action
574220,Casual
574220,Indie
574260,Adventure
574260,Casual
574270,Adventure
574270,Casual
574310,Adventure
574310,Indie
574410,Action
574410,Indie
574420,Adventure
574420,Indie
574440,Action
574440,Adventure
574440,Casual
574440,Free To Play
574440,Indie
574440,Simulation
574440,Strategy
574500,Action
574500,Adventure
574500,Indie
574520,Action
574520,Adventure
574520,Casual
574520,Indie
574520,Sports
573550,Action
573550,Simulation
573550,Sports
573600,Action
573610,Action
573610,Adventure
573610,Casual
573610,Indie
573610,Simulation
573650,Casual
573660,Action
573660,Adventure
573660,Indie
573660,Role Playing
573670,Adventure
573670,Casual
573670,Simulation
573670,Strategy
573690,Adventure
573690,Casual
573690,Simulation
573690,Strategy
573700,Adventure
573700,Casual
573700,Simulation
573700,Strategy
573710,Casual
573710,Simulation
573710,Strategy
573720,Adventure
573720,Casual
573720,Simulation
573720,Strategy
573730,Adventure
573730,Casual
573730,Simulation
573730,Strategy
573740,Adventure
573740,Casual
573740,Simulation
573740,Strategy
573750,Adventure
573750,Casual
573750,Simulation
573750,Strategy
573760,Adventure
573760,Casual
573760,Simulation
573760,Strategy
573770,Action
573770,Adventure
573770,Free To Play
573770,Role Playing
573780,Action
573780,Adventure
573780,Indie
573780,Role Playing
573790,Strategy
573800,Adventure
573800,Free To Play
573800,Indie
573800,Role Playing
573170,Indie
573170,Role Playing
573210,Action
573210,Adventure
573210,Casual
573210,Indie
573210,Role Playing
573260,Action
573260,Adventure
573260,Casual
573260,Indie
573270,Adventure
573270,Indie
573270,Role Playing
573270,Simulation
573280,Adventure
573280,Casual
573280,Sports
573300,Action
573300,Casual
573300,Indie
573320,Adventure
573320,Indie
573320,Role Playing
573330,Action
573330,Adventure
573330,Casual
573330,Indie
573340,Adventure
573340,Casual
573340,Simulation
573340,Strategy
573360,Casual
573360,Indie
573370,Action
573370,Adventure
573370,Indie
573370,Role Playing
573410,Indie
573410,Simulation
573410,Strategy
573460,Action
573460,Adventure
573460,Casual
573460,Strategy
573460,Early Access
573490,Simulation
573520,Action
573520,Adventure
573520,Indie
573530,Adventure
573530,Indie
572980,Action
573040,Adventure
573040,Casual
573040,Indie
573050,Adventure
573050,Indie
573060,Casual
573060,Indie
573060,Strategy
573070,Racing
573080,Adventure
573080,Casual
573080,Indie
573100,Strategy
573110,Adventure
573110,Indie
573120,Adventure
573120,Indie
573120,Role Playing
573120,Simulation
573120,Strategy
573130,Adventure
573130,Indie
572570,Casual
572570,Indie
572570,Simulation
572570,Strategy
572580,Adventure
572580,Casual
572580,Strategy
572620,Casual
572620,Indie
572620,Simulation
572630,Casual
572630,Indie
572630,Early Access
572640,Nudity
572640,Indie
572640,Role Playing
572660,Action
572660,Free To Play
572660,Indie
572660,Strategy
572700,Adventure
572710,Adventure
572720,Adventure
572730,Adventure
572740,Adventure
572760,Casual
572890,Action
572890,Adventure
572890,Casual
572890,Indie
572130,Casual
572130,Indie
572130,Simulation
572160,Casual
572160,Indie
572160,Simulation
572160,Sports
572160,Early Access
572170,Adventure
572170,Indie
572180,Action
572180,Casual
572180,Indie
572220,Action
572220,Indie
572220,Strategy
572240,Action
572240,Adventure
572240,Casual
572240,Indie
572290,Action
572290,Indie
572330,Adventure
572350,Design & Illustration
572350,Early Access
572410,Action
572410,Simulation
572410,Strategy
1050580,Action
1050580,Adventure
1050580,Indie
1050580,Role Playing
1050580,Early Access
572430,Action
572430,Adventure
572430,Indie
572430,Simulation
572430,Strategy
572480,Gore
572480,Action
572480,Adventure
572480,Casual
572480,Indie
572510,Action
572510,Adventure
572510,Casual
572510,Indie
572520,Action
572520,Free To Play
572520,Strategy
572520,Early Access
571860,Action
571860,Casual
571860,Indie
571870,Action
571870,Adventure
571870,Indie
571880,Adventure
571880,Indie
571880,Role Playing
571880,Simulation
571890,Animation & Modeling
571890,Design & Illustration
572000,Sexual Content
572000,Casual
572000,Free To Play
572000,Indie
572020,Action
572020,Casual
572020,Indie
572020,Simulation
572040,Action
572040,Adventure
572040,Casual
572040,Indie
572050,Strategy
571350,Action
571350,Free To Play
571350,Indie
571430,Action
571430,Indie
571430,Simulation
571430,Sports
571500,Adventure
571500,Simulation
571500,Early Access
571520,Action
571520,Adventure
571520,Indie
571550,Adventure
571550,Indie
571550,Role Playing
571550,Strategy
571630,Casual
571660,Action
571660,Indie
571680,Adventure
571680,Casual
571680,Indie
571680,Role Playing
571680,Strategy
571680,Early Access
571720,Action
571720,Adventure
571740,Casual
571740,Indie
571740,Simulation
571740,Sports
570850,Violent
570850,Gore
570850,Action
570850,Adventure
570850,Indie
570850,Role Playing
570850,Strategy
570860,Action
570860,Casual
570860,Indie
570860,Sports
570890,Action
570890,Adventure
570890,Indie
570900,Casual
570900,Indie
570900,Free To Play
570970,Action
570970,Casual
570970,Indie
570980,Action
570980,Adventure
570980,Indie
570980,Early Access
571020,Action
571020,Casual
571020,Indie
571040,Design & Illustration
571040,Education
571040,Photo Editing
571040,Software Training
571040,Utilities
571050,Casual
571050,Indie
571050,Simulation
571060,Nudity
571060,Violent
571060,Adventure
571080,Casual
571080,Indie
571080,Racing
571100,Simulation
571180,Simulation
571230,Casual
571230,Simulation
571260,Action
571310,Action
571310,Adventure
571310,Indie
571330,Casual
571330,Indie
571340,Violent
571340,Gore
571340,Action
571340,Adventure
571340,Indie
570680,Adventure
570690,Nudity
570690,Violent
570690,Gore
570690,Action
570690,Indie
570710,Action
570710,Adventure
570770,Role Playing
570780,Role Playing
570790,Simulation
570810,Adventure
570810,Indie
570810,Role Playing
570820,Action
570820,Adventure
570820,Indie
570840,Free To Play
570840,Indie
570340,Action
570340,Adventure
570340,Casual
570350,Adventure
570350,Indie
570380,Indie
570380,Role Playing
570420,Action
570420,Simulation
570470,Adventure
570470,Casual
570470,Indie
570490,Casual
570490,Indie
570500,Sexual Content
570500,Violent
570500,Gore
570500,Adventure
570500,Indie
570500,Early Access
570540,Adventure
570580,Adventure
570590,Adventure
570590,Casual
570590,Indie
570590,Role Playing
570590,Simulation
570590,Strategy
570600,Action
570600,Indie
569900,Adventure
569900,Casual
569940,Casual
569940,Indie
569940,Sports
569940,Strategy
569970,Adventure
569970,Indie
569970,Role Playing
570000,Casual
570050,Action
570060,Casual
570060,Indie
570090,Design & Illustration
570090,Education
570090,Utilities
570110,Action
570110,Adventure
570110,Indie
570110,Role Playing
570230,Action
570230,Adventure
570230,Indie
569570,Action
569570,Adventure
569570,Indie
569570,Role Playing
569590,Action
569590,Adventure
569590,Indie
569610,Action
569610,Adventure
569610,Casual
569610,Indie
569630,Action
569630,Indie
569630,Strategy
569640,Action
569640,Adventure
569640,Role Playing
569720,Action
569720,Free To Play
569720,Indie
569770,Indie
569770,Early Access
569800,Adventure
569800,Indie
569810,Adventure
569810,Indie
569860,Adventure
569860,Indie
569870,Action
569870,Indie
569200,Action
569200,Role Playing
569200,Simulation
569210,Sexual Content
569210,Nudity
569210,Adventure
569220,Adventure
569270,Adventure
569270,Casual
569290,Action
569290,Adventure
569290,Indie
569340,Adventure
569340,Casual
569340,Indie
569340,Simulation
569350,Action
569350,Indie
569350,Strategy
569360,Action
569360,Indie
569370,Casual
569370,Free To Play
569370,Indie
569380,Adventure
569380,Casual
569390,Action
569390,Indie
569420,Action
569420,Casual
569420,Indie
569420,Sports
569430,Action
569430,Adventure
569430,Indie
569480,Indie
569480,Simulation
569480,Strategy
569500,Action
569500,Adventure
569500,Indie
569520,Adventure
569520,Indie
569530,Action
569530,Indie
568910,Indie
568910,Role Playing
568910,Simulation
568910,Strategy
568920,Action
568920,Adventure
568920,Casual
568920,Indie
568930,Adventure
568930,Indie
569010,Action
569010,Casual
569010,Indie
569010,Racing
569010,Simulation
569010,Sports
569050,Adventure
569050,Indie
569130,Action
569130,Casual
569130,Indie
569140,Adventure
569140,Casual
569150,Adventure
569150,Casual
568370,Action
568370,Indie
568370,Strategy
568400,Action
568400,Adventure
568400,Indie
568400,Early Access
568420,Casual
568420,Indie
568420,Early Access
568460,Adventure
568460,Casual
568460,Indie
568470,Adventure
568470,Indie
568480,Action
568480,Indie
1050620,Casual
1050620,Indie
1050620,Simulation
1050620,Strategy
568490,Action
568490,Adventure
568490,Indie
568500,Casual
568500,Indie
568560,Casual
568570,Action
568570,Adventure
568570,Indie
568570,Role Playing
568570,Simulation
568570,Strategy
568580,Action
568580,Free To Play
568580,Massively Multiplayer
568580,Simulation
568580,Early Access
568600,Action
568600,Free To Play
568600,Simulation
568600,Sports
568610,Adventure
568610,Indie
568610,Role Playing
568640,Design & Illustration
568640,Early Access
568670,Action
568670,Role Playing
568670,Early Access
568690,Action
568690,Casual
568690,Indie
568690,Early Access
568720,Adventure
568720,Casual
568720,Indie
568750,Adventure
568750,Casual
568750,Indie
568750,Role Playing
568750,Simulation
568750,Strategy
568770,Free To Play
568770,Indie
568770,Simulation
568780,Indie
568780,Simulation
568780,Strategy
568800,Action
568800,Adventure
568800,Casual
568830,Action
568830,Adventure
568830,Casual
568830,Indie
568830,Role Playing
568830,Strategy
568840,Action
568840,Indie
568860,Action
568860,Casual
568860,Strategy
567980,Casual
567980,Indie
568020,Casual
568020,Role Playing
568020,Simulation
568030,Action
568030,Adventure
568040,Action
568040,Indie
568060,Action
568060,Indie
568070,Action
568070,Adventure
568070,Indie
568090,Action
568090,Indie
568130,Action
568130,Adventure
568130,Indie
568160,Adventure
568160,Casual
568180,Action
568180,Adventure
568180,Indie
568200,Casual
568200,Indie
568220,Indie
568220,Simulation
568240,Action
568240,Indie
568240,Sports
568240,Early Access
568300,Indie
568300,Simulation
568310,Action
568310,Adventure
568310,Simulation
568310,Early Access
568320,Casual
568320,Indie
568320,Strategy
568330,Indie
567430,Action
567430,Indie
567430,Racing
567480,Gore
567480,Action
567480,Adventure
567480,Indie
567580,Action
567580,Casual
567580,Indie
567590,Adventure
567590,Indie
567620,Adventure
567620,Indie
567620,Early Access
567640,Adventure
567660,Casual
567660,Indie
567660,Sports
567670,Action
567670,Indie
567680,Nudity
567680,Casual
567680,Indie
567680,Simulation
567690,Adventure
567690,Casual
567690,Indie
567690,Role Playing
567700,Indie
567700,Massively Multiplayer
567700,Simulation
567700,Early Access
567750,Casual
567750,Indie
567750,Role Playing
567750,Simulation
567780,Action
567780,Casual
567780,Indie
567780,Simulation
567800,Casual
567800,Indie
567800,Strategy
567840,Casual
567840,Indie
567840,Early Access
567860,Casual
567860,Indie
567890,Action
567890,Indie
567890,Sports
566900,Casual
566900,Indie
566900,Racing
566910,Action
566910,Free To Play
566910,Indie
566930,Casual
566940,Casual
566970,Adventure
566970,Indie
567010,Adventure
567020,Casual
567020,Indie
567030,Casual
567030,Indie
567040,Casual
567040,Indie
567040,Sports
567060,Action
567060,Indie
567080,Indie
567080,Strategy
567130,Indie
567130,Strategy
567140,Casual
567150,Action
567150,Adventure
567150,Casual
567150,Simulation
567150,Sports
567160,Casual
567160,Strategy
567200,Adventure
567200,Indie
567200,Simulation
567200,Strategy
567210,Adventure
567210,Casual
567210,Indie
567210,Strategy
567240,Adventure
567240,Casual
567280,Action
567280,Casual
567280,Indie
567290,Action
567290,Casual
567290,Indie
567320,Action
567320,Indie
567320,Racing
567320,Early Access
567340,Adventure
567340,Casual
567340,Indie
567340,Role Playing
567340,Strategy
567370,Action
567380,Action
567380,Adventure
567380,Indie
567380,Role Playing
567380,Early Access
566410,Adventure
566410,Casual
566410,Indie
566420,Adventure
566420,Strategy
566430,Indie
566430,Role Playing
566430,Strategy
566430,Early Access
566440,Action
566440,Strategy
566490,Indie
566490,Strategy
566530,Action
566530,Casual
566530,Indie
566540,Role Playing
566540,Strategy
566550,Indie
566550,Simulation
566560,Action
566560,Adventure
566560,Indie
566570,Indie
566570,Simulation
566570,Sports
566570,Early Access
566580,Casual
566640,Action
566640,Casual
566640,Indie
566640,Strategy
566670,Violent
566670,Gore
566670,Action
566670,Adventure
566670,Indie
566690,Adventure
566690,Indie
566690,Role Playing
566690,Early Access
566700,Casual
566700,Indie
566700,Strategy
566730,Casual
566730,Indie
566750,Action
566750,Adventure
566750,Indie
566780,Action
566780,Casual
566780,Indie
566780,Sports
566800,Action
566800,Indie
566800,Early Access
566810,Action
566810,Indie
566860,Action
566860,Adventure
566860,Indie
566860,Role Playing
566860,Early Access
566870,Action
566870,Indie
566870,Simulation
566870,Early Access
566880,Casual
566880,Indie
565980,Adventure
565980,Indie
565980,Role Playing
566050,Strategy
566090,Role Playing
566140,Adventure
566140,Casual
566140,Strategy
566150,Casual
566150,Indie
566150,Sports
566160,Casual
566160,Indie
566170,Action
566170,Adventure
566170,Casual
566180,Action
566180,Adventure
566180,Indie
566180,Early Access
566190,Adventure
566190,Indie
566200,Adventure
566200,Indie
566200,Role Playing
566200,Strategy
566250,Action
566270,Action
566270,Adventure
566320,Adventure
566320,Casual
566320,Indie
566350,Casual
566350,Indie
566350,Strategy
566380,Indie
566380,Sports
565600,Adventure
565600,Casual
565630,Adventure
565630,Casual
565640,Casual
565640,Indie
565650,Action
565650,Adventure
565650,Casual
565650,Indie
565660,Action
565660,Indie
565670,Action
565670,Sports
565670,Early Access
565690,Adventure
565690,Casual
565690,Indie
565720,Casual
565730,Adventure
565730,Free To Play
565730,Indie
565730,Early Access
565860,Action
565860,Adventure
565860,Casual
565860,Indie
565860,Racing
565910,Indie
565910,Simulation
565910,Early Access
565330,Action
565380,Action
565380,Adventure
565380,Free To Play
565390,Indie
565390,Racing
565390,Sports
565490,Action
565490,Indie
565490,Simulation
565490,Strategy
565490,Early Access
565540,Action
565540,Indie
565550,Action
564810,Action
564810,Adventure
564810,Indie
564900,Indie
564920,Casual
564920,Indie
564920,Sports
564940,Adventure
564940,Indie
564950,Action
564950,Adventure
564950,Indie
564950,Simulation
564960,Role Playing
564980,Action
564980,Adventure
564980,Simulation
565020,Action
565020,Adventure
565020,Free To Play
565020,Massively Multiplayer
565020,Role Playing
565030,Casual
565030,Free To Play
565030,Indie
565030,Racing
565030,Simulation
565030,Early Access
565080,Adventure
565080,Casual
565080,Indie
565080,Role Playing
565080,Simulation
565080,Strategy
565080,Free To Play
565100,Adventure
565100,Casual
565110,Action
565110,Indie
565120,Adventure
565120,Indie
565140,Adventure
565140,Casual
565170,Action
565180,Action
565180,Indie
565190,Action
565200,Adventure
565200,Casual
565200,Indie
564700,Adventure
564700,Casual
564700,Indie
564720,Action
564720,Adventure
564720,Casual
564720,Indie
564720,Role Playing
564720,Strategy
564530,Simulation
564530,Strategy
564210,Action
564210,Indie
564210,Massively Multiplayer
564230,Simulation
564230,Sports
564280,Action
564330,Action
564330,Strategy
564340,Casual
564420,Violent
564420,Gore
564420,Action
564420,Indie
564450,Adventure
564450,Casual
564470,Indie
564470,Strategy
564480,Action
564480,Adventure
564480,Casual
564480,Indie
563760,Casual
563760,Role Playing
563810,Adventure
563810,Indie
563830,Adventure
563830,Casual
563840,Action
563840,Adventure
563840,Indie
563910,Adventure
563910,Casual
563910,Indie
563910,Role Playing
563910,Strategy
564040,Action
564040,Indie
564050,Action
564050,Adventure
564050,Indie
564080,Action
564080,Indie
564090,Adventure
564090,Casual
564100,Action
564100,Adventure
564100,Indie
564140,Indie
564140,Strategy
564140,Early Access
564150,Action
564150,Indie
564160,Action
564160,Indie
563320,Casual
563320,Indie
563340,Casual
563340,Indie
1050660,Adventure
1050660,Casual
1050660,Indie
1050660,Role Playing
563360,Casual
563360,Indie
563360,Role Playing
563360,Simulation
563360,Strategy
563360,Early Access
563370,Action
563370,Casual
563370,Indie
563380,Adventure
563380,Indie
563390,Indie
563390,Simulation
563390,Strategy
563390,Early Access
563400,Adventure
563400,Free To Play
563400,Indie
563410,Action
563410,Casual
563410,Indie
563410,Role Playing
563410,Sports
563410,Strategy
563420,Indie
563420,Simulation
563430,Role Playing
563470,Adventure
563490,Action
563490,Strategy
563490,Early Access
563500,Indie
563520,Casual
563520,Simulation
563550,Action
563550,Adventure
563550,Casual
563550,Indie
563560,Action
563560,Free To Play
563610,Simulation
563610,Sports
563680,Action
563680,Casual
563680,Indie
563680,Racing
563680,Simulation
563680,Sports
563710,Casual
563710,Indie
563740,Action
563740,Adventure
563740,Indie
563750,Simulation
563750,Sports
563750,Strategy
562860,Action
562860,Indie
563120,Action
563120,Casual
563120,Indie
563120,Simulation
563120,Strategy
563130,Action
563130,Indie
563150,Casual
563150,Indie
563160,Action
563160,Sports
563170,Action
563170,Indie
563170,Sports
563180,Adventure
563180,Indie
563190,Action
563190,Adventure
563190,Indie
563200,Strategy
563250,Adventure
563250,Indie
563250,Role Playing
563260,Action
563270,Adventure
563270,Role Playing
562410,Action
562410,Adventure
562410,Casual
562410,Indie
562410,Simulation
562420,Action
562420,Simulation
562420,Strategy
562430,Casual
562430,Indie
562430,Simulation
562430,Strategy
562450,Action
562450,Indie
562460,Action
562460,Indie
562470,Adventure
562470,Strategy
562480,Adventure
562480,Casual
562490,Action
562490,Adventure
562490,Indie
562500,Indie
562500,Strategy
562510,Design & Illustration
562520,Action
562520,Casual
562520,Indie
562530,Indie
562530,Strategy
562540,Free To Play
562540,Strategy
562570,Casual
562570,Indie
562590,Action
562590,Casual
562590,Free To Play
562590,Indie
562590,Massively Multiplayer
562600,Casual
562600,Indie
562620,Action
562620,Adventure
562620,Indie
562640,Adventure
562640,Casual
562640,Indie
562640,Role Playing
562660,Casual
562660,Indie
562680,Action
562680,Adventure
562680,Casual
562680,Indie
562700,Action
562700,Casual
562700,Indie
562700,Massively Multiplayer
562700,Simulation
562700,Sports
562730,Action
562730,Adventure
562730,Casual
562730,Indie
562730,Sports
562730,Strategy
562740,Action
562740,Adventure
562740,Casual
562740,Indie
562740,Role Playing
562740,Simulation
562160,Adventure
562160,Casual
562160,Indie
562210,Casual
562210,Indie
1050670,Adventure
1050670,Free To Play
1050680,Indie
1050680,Free To Play
562220,Casual
562220,Indie
562230,Indie
562230,Strategy
562240,Violent
562240,Adventure
562240,Indie
562250,Indie
562250,Role Playing
562250,Strategy
562260,Action
562260,Casual
562260,Indie
562270,Violent
562270,Gore
562270,Action
562270,Casual
562270,Indie
562270,Early Access
562280,Adventure
562280,Indie
562290,Action
562290,Indie
562290,Role Playing
562310,Action
562310,Casual
562310,Indie
562320,Violent
562320,Gore
562320,Adventure
562320,Indie
562330,Adventure
562330,Indie
562330,Role Playing
562330,Strategy
562340,Unclassified
562350,Adventure
562350,Casual
562350,Indie
562360,Action
562360,Casual
562360,Indie
561680,Casual
561680,Strategy
561690,Action
561690,Adventure
561690,Indie
561740,Casual
561740,Indie
561740,Role Playing
561740,Strategy
561770,Sexual Content
561770,Violent
561770,Gore
561770,Adventure
561770,Indie
561930,Action
561930,Casual
561930,Indie
561970,Adventure
561970,Free To Play
561970,Indie
562010,Action
562010,Massively Multiplayer
562010,Free To Play
562040,Action
562040,Simulation
562040,Strategy
562050,Casual
562050,Indie
562090,Action
562090,Indie
562090,Role Playing
561590,Simulation
561590,Sports
561600,Racing
561600,Simulation
561600,Sports
561610,Racing
561610,Simulation
561610,Sports
561660,Action
561660,Indie
561660,Strategy
561660,Free To Play
561260,Indie
561340,Casual
561340,Indie
561340,Simulation
561360,Action
561360,Casual
561390,Animation & Modeling
561390,Design & Illustration
561390,Utilities
561390,Web Publishing
561390,Early Access
561420,Action
561420,Casual
561420,Indie
561420,Simulation
561440,Simulation
561440,Early Access
561450,Action
561450,Indie
561450,Role Playing
561480,Adventure
561480,Indie
561490,Education
561510,Action
561510,Indie
560820,Adventure
560820,Casual
560840,Action
560840,Adventure
560840,Casual
560840,Indie
560870,Casual
560870,Indie
560870,Simulation
560920,Video Production
560930,Casual
560930,Indie
560930,Simulation
560960,Casual
560960,Indie
560970,Simulation
561000,Adventure
561000,Casual
561000,Indie
561010,Casual
561010,Indie
561080,Adventure
561080,Indie
561100,Action
561100,Adventure
561120,Action
561120,Adventure
561190,Indie
561230,Action
561230,Casual
561230,Indie
561230,Simulation
560370,Violent
560370,Action
560370,Simulation
560430,Action
560430,Adventure
560510,Action
560510,Indie
560550,Indie
560550,Strategy
560550,Early Access
560570,Action
560570,Indie
560600,Action
560600,Indie
560600,Strategy
560640,Action
560640,Adventure
560640,Casual
560640,Indie
560640,Strategy
560710,Action
560710,Casual
560710,Indie
560710,Racing
560720,Adventure
560720,Casual
560730,Adventure
560730,Casual
560740,Adventure
560740,Casual
560750,Adventure
560750,Casual
560760,Adventure
560760,Casual
560770,Action
560770,Adventure
560770,Role Playing
560770,Strategy
560790,Adventure
559910,Indie
559910,Simulation
559910,Strategy
559920,Casual
559920,Free To Play
559920,Indie
559920,Simulation
559930,Casual
559930,Indie
559960,Action
559960,Adventure
559960,Indie
559960,Racing
559970,Adventure
559970,Casual
559990,Adventure
559990,Free To Play
559990,Role Playing
560000,Sexual Content
560000,Nudity
560000,Indie
560050,Action
560050,Indie
560080,Action
560080,Adventure
560080,Casual
560080,Indie
560170,Action
560170,Adventure
560180,Action
560180,Indie
560200,Casual
